"lon","lat","fecha","sst_c","depth_m"
-74.2288643472963,-19.2619370430148,"18/07/2013",23.629,4859
-76.5790828807996,-18.4614353478701,"22/05/2010",22.833,4310
-74.3441864864538,-18.8586058098038,"09/12/2010",23.821,4432
-81.3922755162165,-13.1599246432289,"29/01/2010",25.229,4856
-76.8351059350791,-14.8691324478565,"14/07/2013",21.549,4271
-74.8516011983104,-18.8115991615845,"14/02/2010",23.667,4605
-74.5318431006679,-19.6156096840827,"16/09/2013",23.514,5003
-81.9172659413675,-5.31875601059561,"24/03/2012",20.136,5210
-75.2414185776876,-16.5733870308571,"12/05/2013",22.485,4987
-83.5217696738097,-7.29937295357905,"11/04/2014",26.071,4012
-77.5941669276984,-17.5627209254197,"17/02/2015",23.096,3662
-76.7149862626964,-17.7459298760972,"19/03/2014",23.405,4255
-81.9461717488638,-8.40823071766282,"14/10/2015",25.165,4497
-71.9855278855233,-19.9947804907547,"26/04/2012",24.146,4140
-75.7786523425315,-18.523248365986,"03/05/2015",24.206,4730
-80.7615835091174,-9.24043678835857,"11/04/2011",24.325,6066
-80.6877812369818,-7.30993105384934,"28/05/2013",18.969,166
-80.4126863154282,-12.3378425481149,"21/05/2015",25.87,4664
-80.7613210197613,-9.43611239838373,"17/12/2010",24.03,5684
-74.8547693939707,-17.7376780028915,"11/09/2012",24.037,4552
-76.4985693724991,-17.6589483720688,"22/10/2013",22.973,4642
-81.0216180208225,-12.153551163104,"05/03/2012",26.065,4456
-84.315276771177,-6.36538702765325,"28/10/2015",26.307,4034
-80.8372730874134,-7.59993686013691,"23/07/2012",20.34,1990
-79.6162452009618,-15.7483154801551,"18/09/2014",23.49,4720
-80.4547415819288,-11.7914747402288,"03/11/2011",25.364,4636
-79.7142484137364,-14.3009616801398,"15/10/2013",23.835,4612
-78.7664741130256,-14.3148258448283,"18/03/2013",24.629,4297
-78.5864357326643,-17.6791028194468,"19/10/2015",23.069,2960
-76.949364180752,-17.4233039587861,"07/08/2013",23.333,4056
-72.0782309904056,-18.731967063651,"31/08/2013",23.684,6622
-76.294604305868,-18.6469071814963,"05/01/2010",23.33,4732
-81.2833382933755,-12.5954829679238,"05/02/2013",25.605,4661
-76.7875079236541,-17.935210897751,"21/08/2012",23.177,4273
-79.4101289891725,-13.7634921818709,"26/02/2015",23.041,4460
-82.5887428532679,-2.71240775096509,"09/08/2010",23.111,2971
-82.0624272064989,-10.4142384214925,"25/06/2012",25.398,4503
-72.8589497290107,-18.5851367172859,"07/03/2011",24.154,4455
-80.2499725793047,-10.2222509748434,"11/02/2010",25.666,5633
-79.7176497969364,-11.8992627832317,"31/12/2010",25.573,4862
-83.3738273251011,-4.0641878384607,"20/04/2011",22.232,3757
-75.6824939714871,-17.6005713959867,"11/02/2014",23.763,4374
-78.3302443629867,-16.7813407309365,"16/01/2013",23.072,3138
-77.656711980131,-16.0033639654719,"10/05/2011",23.168,2641
-76.3230176221512,-17.673072687626,"29/06/2010",23.179,4480
-80.3461911908434,-10.9438570069825,"19/06/2012",26.036,4773
-76.1531126494628,-17.9234153083357,"04/10/2014",23.889,4487
-74.1658655251142,-19.5150668650511,"23/08/2012",23.888,4880
-80.1371399164741,-14.4570835547073,"25/12/2011",23.888,4627
-81.0272227769435,-9.93830451690071,"04/11/2012",23.512,4701
-74.0832158213317,-18.4507886956276,"07/03/2013",22.659,4421
-81.5689604831735,-11.0077225450639,"30/09/2014",24.321,4322
-81.6111585225699,-7.43953234404502,"24/06/2011",22.514,4945
-77.4950175068334,-19.6156398656419,"26/03/2015",23.242,4403
-79.346290502191,-13.4055314143559,"13/01/2012",23.061,4505
-76.0603099752492,-18.4267603604922,"26/07/2012",23.952,4768
-76.6654039703158,-17.2208155965072,"22/12/2014",22.996,3955
-74.108106723884,-18.6778754721118,"08/01/2010",23.781,4511
-84.0009113610774,-9.35317331791544,"28/11/2015",27.032,4514
-74.1962758837126,-17.3650247843517,"13/01/2010",21.235,5291
-72.2569678882721,-19.3415197329887,"11/10/2012",24.443,4733
-80.2351831102935,-10.5731158055269,"01/05/2014",25.753,5250
-78.90252837239,-13.1467612784823,"03/06/2012",22.461,4724
-78.5567756137077,-14.0268093350225,"30/07/2010",24.395,4434
-76.6984605140965,-17.010413804258,"05/08/2011",23.191,3615
-81.7268087979377,-10.3169905783429,"12/06/2014",25.675,4491
-80.4681025089328,-11.5916164997294,"13/07/2010",25.345,4580
-79.1023157244753,-16.2444246471853,"08/09/2011",24.079,4439
-84.1148540293255,-8.8945615250825,"02/02/2013",26.674,4369
-75.5863272460163,-18.6789455389347,"10/04/2013",24.365,4800
-75.4414533175812,-18.6196121615057,"02/03/2013",24.077,4776
-76.6985576129801,-14.3182203245135,"15/09/2015",18.618,2301
-73.8495851487876,-18.3719950647355,"12/07/2014",22.416,4477
-78.7659878597775,-13.6859787764579,"31/01/2012",24.398,4441
-81.5634061993943,-11.4272631533253,"25/10/2011",25.391,4492
-78.8195811523221,-12.2450275199417,"30/05/2013",25.506,5861
-78.7883293742544,-15.1517104364341,"09/01/2015",23.705,4265
-80.197756882456,-10.7275155822974,"06/08/2012",25.86,4980
-82.8324829355449,-6.61645028754816,"24/11/2010",25.441,4093
-82.0331215464356,-8.56150337329613,"16/04/2011",25.644,4411
-83.4555116437864,-8.82558421876652,"10/03/2014",26.54,4369
-78.1012761919771,-11.8693104594953,"05/09/2010",21.477,1516
-78.0230341935731,-15.7391506748634,"08/04/2014",23.453,3666
-78.2628736486797,-18.9408218295039,"08/02/2011",22.963,4297
-83.6412534110339,-6.02974319398052,"13/05/2011",24.484,3950
-80.7132973110947,-11.9266398678986,"30/12/2010",25.521,4510
-80.81018469541,-14.094627251567,"12/04/2012",25.013,4801
-74.6264039794048,-17.6242171587148,"21/06/2010",23.546,4188
-78.6676449805029,-16.2859270378919,"29/12/2013",24.139,3582
-74.9361939147551,-17.5752918392328,"08/06/2015",23.988,4460
-77.7871571108394,-19.1872769873413,"22/11/2013",22.784,4133
-76.8426250652548,-14.9437288070212,"03/04/2010",21.673,3912
-73.3495028580963,-19.4418091027608,"27/07/2011",23.987,4592
-78.8157553747278,-13.5194526598356,"05/10/2014",23.743,4581
-81.1782499498551,-13.3139287836924,"28/11/2011",25.188,4809
-83.5688944564949,-6.35980749659825,"03/01/2015",24.728,3681
-81.8227485431408,-10.533799353722,"12/02/2010",25.134,4427
-76.3399427813957,-16.9090834864,"22/07/2012",23.726,4023
-79.3814488265465,-14.5702251946439,"02/10/2015",24.565,4495
-80.8519351634525,-12.9704932180033,"05/03/2015",25.351,4631
-74.9064903225744,-16.76626677327,"21/12/2010",22.027,5436
-72.4306931987532,-19.7572589552232,"31/10/2015",23.879,4107
-84.2973332260091,-6.52130003320376,"04/01/2010",25.976,3942
-78.0530023998512,-17.2900745536111,"26/01/2013",23.695,3121
-79.3999191734824,-16.2207445802496,"26/05/2011",24.002,4587
-80.0054501802065,-11.6451846381469,"01/04/2014",25.346,4756
-71.683768784963,-19.4334678080246,"13/01/2014",24.74,7069
-81.8660846716993,-8.16970017043954,"02/10/2012",24.804,4396
-73.5618068984136,-19.1820446272689,"03/04/2010",22.776,4531
-76.3820363740154,-16.9028854186198,"24/11/2011",23.835,3965
-78.5368036612601,-13.0212622607088,"19/07/2014",22.416,5140
-75.7601966193835,-18.6147836096504,"29/05/2010",23.937,4436
-80.7637512104681,-12.8438444350666,"15/04/2012",25.449,4667
-79.1008587707331,-12.8898689187074,"23/03/2012",23.21,4672
-76.2321763591767,-16.7579770405938,"25/10/2013",23.881,4014
-82.1525230714356,-8.74550216658938,"26/09/2014",25.796,4387
-76.0333860987508,-18.1761382359367,"22/06/2010",24.064,4591
-82.603800679257,-4.40936900604556,"22/07/2015",20.982,3616
-82.918538381537,-9.61186917696051,"11/11/2010",27.067,4425
-78.9388892667061,-13.0492452344931,"25/01/2014",22.374,4721
-77.5212311189156,-17.9360352241662,"07/09/2012",23.351,4094
-82.1112627221817,-10.1412655154883,"25/07/2010",26.763,4570
-72.0722037838271,-19.0970325880298,"15/05/2011",24.691,6054
-76.7261769073315,-16.4698964294543,"08/08/2013",23.855,3250
-80.7939014465463,-13.138999002473,"18/10/2013",25.371,4726
-72.8028067749452,-18.4347795417908,"02/07/2011",24.354,5290
-75.4714070548515,-18.2100111090776,"10/12/2013",24.226,4964
-82.8608063354837,-7.63031398796433,"12/10/2012",24.658,3955
-78.9007140611118,-14.0576441009535,"17/02/2012",24.37,4396
-80.3302013437209,-10.5219456687745,"05/10/2013",25.645,5339
-81.5541445330139,-12.3769864017127,"29/09/2011",25.483,4645
-77.9353853597102,-17.6256783663246,"15/10/2013",23.447,3555
-77.0590440209584,-16.9099205622566,"30/11/2011",23.012,3448
-78.2714176095064,-16.5542393175388,"13/04/2012",23.51,3338
-79.483989067078,-12.5000929801622,"16/11/2013",25.588,4783
-77.5569533758148,-14.4396389525558,"24/02/2012",22.707,4554
-76.2740553342166,-18.3781265438492,"25/04/2012",23.187,4672
-79.9102318104887,-12.1692294226126,"01/12/2010",25.572,4777
-79.0577436998741,-13.6629101640374,"13/03/2012",23.212,4589
-82.9708843466997,-6.96517407524933,"19/05/2011",25.186,4161
-81.9678812160067,-9.45176234865676,"02/07/2014",26.27,4693
-78.6560591028341,-16.5142643277479,"23/09/2012",24.123,3848
-78.1662951378645,-15.9331853804685,"27/03/2012",23.859,3631
-77.0202912015474,-18.0694679928714,"14/04/2013",23.282,4184
-71.665031786853,-19.7930716470617,"12/05/2010",24.36,5909
-73.1222205853745,-18.9363094978611,"16/11/2012",23.965,4656
-81.5710049395797,-7.47229845312342,"19/04/2014",22.384,5126
-78.2776106900699,-18.388172977177,"09/01/2010",22.762,4131
-78.6800959611865,-14.1511938335605,"19/02/2014",24.553,4298
-73.0216409308668,-19.1471196098576,"03/11/2010",24.076,4224
-79.5636598596317,-14.1051800338483,"25/05/2011",23.099,4530
-79.5006737974868,-10.5693063625403,"07/03/2013",25.905,3296
-75.2394269030783,-19.5304715381727,"04/09/2014",23.607,4868
-82.756185361227,-8.17852985243697,"18/10/2012",24.508,4327
-81.0124932069201,-8.91770262877569,"11/05/2011",25.58,5538
-79.057921617217,-13.1037463758604,"15/04/2012",22.607,4589
-76.1069990431172,-19.8947996966858,"05/11/2010",23.129,4987
-82.456032463814,-10.6656422069794,"01/08/2012",25.416,4630
-77.9959881079835,-17.0246917380472,"08/06/2011",23.355,2876
-80.6873148301556,-9.45005014102484,"18/11/2012",23.85,5816
-80.9504413429683,-7.8808165784103,"26/06/2012",20.805,2522
-74.068795667956,-19.0297495892081,"30/11/2011",22.772,4736
-78.4892929740913,-17.3121806217623,"15/05/2013",23.491,2932
-74.8250883303254,-18.8465040020151,"05/02/2014",23.75,4697
-80.2005491927103,-13.1365248680924,"03/01/2014",24.419,4749
-80.6971141093856,-11.9281897518499,"10/09/2010",25.518,4533
-74.5789084754837,-18.8074811118578,"03/09/2015",23.911,4551
-82.2313190252785,-4.09221616864884,"06/10/2014",22.089,3516
-78.7671859854894,-12.2596530447091,"04/02/2010",25.317,5906
-82.0948996099974,-8.80468084671151,"09/12/2013",25.676,4519
-82.584334724626,-5.44847651951943,"31/01/2014",21.679,4043
-81.3776835696162,-4.94023208321974,"28/08/2013",22.385,226
-74.7538396325232,-17.8629261227859,"04/12/2011",24.043,4507
-76.6226698378284,-17.008387735174,"30/06/2015",23.472,3870
-76.3508620516737,-16.1847270531141,"10/11/2014",23.961,3461
-80.5555450511423,-14.7505646864271,"09/05/2014",24.451,4769
-78.7707490821282,-17.2522083207341,"08/06/2010",23.096,3615
-81.2452289235899,-9.57136146096748,"15/01/2015",25.163,4838
-80.7783831848249,-11.2225083166446,"25/04/2015",25.593,4651
-82.8616876149634,-6.59010506865902,"07/09/2015",25.309,4065
-77.8684541500376,-14.6093039472244,"15/06/2013",23.362,4269
-78.1371253270062,-16.695413866053,"10/07/2012",23.078,3161
-74.5300335671808,-18.9160904780039,"15/05/2014",23.679,4751
-80.4994926815348,-10.6652709936678,"24/02/2014",25.948,4885
-74.591577962528,-19.6267957054877,"23/12/2013",23.413,5016
-73.2226532844455,-17.6469351687504,"06/06/2013",23.569,6808
-80.5388544967437,-14.2552216158382,"03/07/2014",24.99,4558
-80.7015623669218,-12.9219699041365,"07/06/2015",25.481,4677
-74.6629813219011,-17.1122630653765,"10/02/2015",21.56,5012
-80.5518207638717,-6.89014201554505,"11/06/2015",18.486,73
-73.6923732289108,-19.1158591122196,"14/06/2011",23.183,4603
-75.1341132438529,-18.7255355326078,"22/12/2011",24.133,5075
-72.6236494273443,-19.4274882548308,"24/10/2014",24.311,3994
-75.2687492105065,-15.9044512828158,"06/01/2013",20.416,3884
-78.2832766289801,-16.9302982793019,"12/03/2010",23.346,2950
-75.5804680704946,-17.9435036382927,"16/05/2013",23.827,4574
-74.4974456325394,-19.7170614520518,"18/01/2010",23.269,4921
-81.513226933323,-9.69162331181562,"01/03/2015",25.735,4668
-81.0520974666871,-11.1699089876019,"17/09/2015",25.75,4297
-73.3563679990268,-19.1839830929432,"07/10/2011",23.404,4494
-76.8466387543717,-17.9356323724017,"05/10/2014",23.212,4330
-77.4861584532146,-16.1144218507097,"14/11/2012",23.11,2618
-81.159422276354,-11.4051510185858,"29/11/2011",25.423,4615
-83.1041585249074,-7.32402856599147,"01/01/2014",25.536,4143
-80.3769291597102,-7.68386159684977,"08/05/2012",19.636,328
-74.3102529042272,-19.899407781237,"24/03/2014",22.635,4973
-73.9611220512034,-19.1280374644711,"24/10/2014",22.828,4803
-77.5469974602984,-15.151831727198,"13/08/2013",22.251,3659
-78.7183340361462,-12.0462287765032,"02/06/2015",25.264,3843
-79.7163726260325,-9.75347692030853,"23/04/2010",21.69,1410
-75.2739700469953,-17.7577905000826,"09/11/2014",24.045,4238
-80.5109605426386,-8.96460093399428,"06/08/2012",24.219,4185
-77.0193513697181,-15.9864676263763,"04/06/2013",24.168,2426
-72.8131209247272,-20.0044484966364,"23/06/2014",23.777,4426
-73.9834602319936,-18.8401321302957,"09/04/2015",23.505,4442
-77.7463233484722,-18.3759496426755,"23/06/2012",23.265,4241
-81.0980601060652,-9.2886460243435,"23/02/2014",25.763,5016
-75.9778732606185,-19.5524502142626,"04/12/2010",23.683,4848
-75.666355849992,-19.3008875730447,"24/11/2013",23.757,4635
-80.5767337371791,-10.2798000910027,"13/05/2015",25.642,4836
-76.1755005813185,-18.7864365502602,"06/09/2010",23.347,4580
-73.1656926098992,-19.2451044323742,"05/06/2014",23.975,4283
-75.7588962734852,-19.9685704089555,"30/01/2010",23.597,4926
-78.0293680197331,-18.3536692612242,"05/03/2013",23.003,4296
-81.1586924816283,-10.7830903056657,"06/01/2015",24.892,4063
-76.46777502908,-17.5829932808952,"26/10/2010",22.998,4445
-81.7459159886068,-10.1270348810301,"16/03/2014",25.835,4663
-75.5330867009836,-17.0449942308737,"26/02/2010",22.519,4097
-81.8182496744837,-8.51908658237524,"20/09/2014",25.303,4549
-78.4836276139349,-16.73567726424,"05/07/2011",23.788,3513
-77.2472716024122,-19.8103356230477,"13/09/2013",23.192,4858
-77.0600010438042,-15.6533302540132,"11/05/2013",23.337,2702
-75.0510505240529,-19.9713240009731,"24/07/2010",22.775,5054
-83.6191470070418,-7.58022181885007,"08/06/2010",25.062,4122
-79.5167531693134,-14.0683380533208,"04/02/2011",23.017,4448
-76.1391550167326,-16.8195264764754,"15/02/2013",23.669,3995
-76.7309228202245,-16.2159168319062,"09/04/2010",23.936,2971
-81.7315277299283,-12.1166075840823,"01/05/2013",25.828,4804
-82.1315739134557,-9.71926370359555,"05/03/2011",26.365,4342
-77.6901503031387,-14.8847089160844,"05/01/2014",22.954,4216
-76.1939429867592,-16.5134382739747,"16/10/2014",23.987,3783
-74.0834871139723,-18.1274029733181,"09/02/2013",22.305,4096
-79.2490300203618,-13.5736378582982,"11/01/2011",23.209,4550
-77.7167963496137,-17.6203402520807,"04/10/2010",23.482,3829
-82.8736449904306,-9.45490068983023,"12/07/2013",26.56,4448
-76.4016903616706,-16.6170300003715,"29/05/2013",23.91,3775
-80.9469997058922,-10.1334466012323,"12/11/2014",24.342,4432
-74.3950090647283,-17.8311448188696,"24/04/2010",22.843,4312
-80.418357490007,-14.4325716958487,"25/04/2014",24.565,4632
-73.7872751398779,-17.8417260747633,"18/02/2014",21.913,4400
-73.4365369846248,-18.1686809114522,"18/12/2013",22.657,3912
-78.2957383966137,-13.8943962736266,"23/06/2014",24.648,4602
-79.3923533217255,-14.1730556427887,"27/05/2010",24.119,4451
-79.2001231371476,-13.7922276237428,"23/02/2010",23.215,4575
-78.6803099840509,-13.0583486435784,"25/11/2011",22.328,4845
-73.7011376096145,-19.3707656026825,"14/11/2014",23.042,4724
-83.8179619579539,-10.0846398660464,"14/10/2010",26.937,4484
-83.1742935649969,-8.2505420713421,"11/05/2013",26.013,4306
-72.9967495383153,-18.7631890802324,"23/03/2013",24.173,4353
-78.9744338724781,-14.879339300731,"19/08/2015",24.563,4383
-81.4336139341684,-8.08844865932505,"02/09/2011",23.591,5044
-80.6852843527099,-10.3677672977396,"26/02/2010",25.158,4940
-74.9918982645335,-19.2402014785791,"11/06/2015",23.932,4790
-73.2034821559576,-18.211675153031,"21/07/2010",23.786,4680
-77.9063023042458,-17.0018643012297,"20/11/2013",23.259,2946
-76.6438055362143,-19.7795607980623,"18/04/2012",22.98,4796
-78.285769103043,-13.6730862849482,"13/06/2015",24.656,4730
-75.4810913817195,-18.7290065475892,"12/01/2012",24.172,4461
-74.6047026884283,-19.5638299553619,"13/09/2011",23.47,4959
-75.0306653244565,-17.8204408503137,"29/08/2015",24.144,4049
-78.1985289027948,-14.3279780733065,"09/12/2014",24.069,4303
-75.7801198674918,-15.7899839065047,"21/02/2012",22.54,5206
-73.2659248741562,-18.8381501054706,"18/09/2011",23.122,5121
-80.2144252977138,-13.2931468935314,"27/03/2011",23.942,4594
-77.8141465196309,-18.1657077753088,"14/02/2010",23.328,3965
-79.6324628729142,-10.9681113574977,"18/06/2012",25.748,6361
-80.2674085395086,-11.0011107895487,"01/06/2012",26.018,4897
-84.0865787512831,-7.02400945597587,"07/03/2012",25.835,4295
-79.4604322725425,-13.0820475760486,"19/12/2011",23.883,4731
-75.5570827633704,-18.4767009718684,"28/03/2015",24.191,4263
-74.8084441565045,-19.4757985883377,"08/10/2013",23.424,4922
-82.0667422903032,-6.20109737378487,"08/04/2010",21.531,4886
-80.6060062509715,-13.8744016025698,"22/04/2014",24.7,4690
-78.1997099993896,-13.3142003427885,"03/09/2010",23.658,5323
-77.1041452515196,-17.7075190309998,"27/12/2012",23.31,4098
-82.670909337666,-10.6870555086454,"06/04/2010",25.889,4479
-79.1966475793109,-12.7990902494973,"05/06/2012",24.326,4679
-77.6250166909247,-16.6836584569669,"21/02/2010",22.653,2647
-81.4367430042681,-10.2495689303062,"30/04/2015",24.087,4638
-81.2536691100041,-7.10106160119848,"12/10/2015",21.422,2614
-77.9409972346751,-16.0307469266683,"29/06/2014",23.939,3202
-83.4900177738061,-5.66566477731002,"26/07/2015",24.27,3971
-76.5761610195441,-18.8304249313249,"01/05/2013",23.368,4539
-81.2539620195077,-14.0015474989583,"03/08/2011",24.41,4814
-76.4181893705411,-18.5453376763047,"16/12/2014",23.215,4522
-74.4984451679601,-18.4980216382624,"29/03/2015",23.566,4213
-80.2342579330163,-11.9412787553088,"29/08/2013",25.394,4816
-79.7602035594061,-9.02004619073392,"24/07/2012",20.394,134
-78.4680361494031,-14.3099110717082,"10/08/2014",23.988,4423
-77.8273141817131,-17.969198471206,"12/12/2011",23.294,4020
-80.7839212217109,-11.076155326487,"27/03/2014",25.199,4747
-78.4367941145445,-16.527892239273,"07/04/2015",23.799,3490
-75.1926181341356,-19.0717839193958,"18/06/2014",24.024,4446
-77.3773321706633,-15.5034991743997,"26/11/2010",22.258,3093
-83.4858085112539,-4.35322531452885,"30/10/2014",22.576,3766
-83.0751123638717,-7.75515939705315,"09/10/2011",25.496,4150
-81.8301472533047,-9.52703404136825,"17/05/2013",25.981,4622
-72.9307343905757,-18.5188573878783,"16/11/2014",23.946,4389
-75.6252510679665,-18.1535508115039,"10/07/2014",24.141,4573
-82.7830002053341,-7.55812661936202,"29/03/2015",24.697,4253
-76.6635106858307,-19.0535416738161,"21/08/2014",23.665,4567
-77.0124970342999,-16.2338163194034,"01/04/2012",23.861,2626
-73.2633236333784,-17.3790829031526,"09/02/2013",23.593,5015
-80.8916221914987,-6.94907997603639,"01/03/2015",19.173,293
-74.8774907122292,-18.416887218578,"19/06/2013",24.193,4432
-80.2999065626466,-12.7742790768504,"31/01/2013",25.546,4611
-80.1564681503884,-16.2414170284221,"30/06/2012",23.706,4626
